ID,SampleCode,SiteCode,DateTime,pH,EC - Electrical Conductivity ,Alkalinity,H+,NH4,Ca,Mg,Na,Cl,NO3,SO4,PO4
5,6.00366 SI,D102,12/31/2005 5:30,NA,NA,392.12,,0.0099,43.496,0.59844,3.64159,0.52815,0.06014,0.15925,0.41225
5,6.00367 SI,D102,12/31/2005 13:55,6.76,30.4,276.24,0.17,0.2295,33.514,0.471,2.43202,0.47285,0.05022,0.21315,1.6878
5,6.00368 SI,D102,1/1/2006 15:45,6.3,42,404.06,0.5,0.0099,45.602,0.6912,3.22529,0.6594,0.00992,0.20188,0.34241
5,6.00369 SI,D102,1/1/2006 22:28,6.8,32.2,309.28,0.16,0.0099,34.832,0.48288,2.82831,0.47985,0.00992,0.16709,0.33174
5,6.0028 SG,D102,1/2/2006 14:45,6.99,26.7,254.52,0.1,0.0099,28.834,0.43548,2.30299,0.41755,0.04216,0.2009,0.41613
5,6.00281 SG,D102,1/19/2006 17:02,7.26,43.4,401.46,0.05,0.0099,38.256,0.6024,3.85572,0.5873,0.02976,0.21609,0.24735
5,6.00562 SG,D102,2/8/2006 18:17,7.09,47,464.86,0.08,0.0099,48.586,0.69816,4.03765,0.58345,0.00992,0.16709,0.27645
5,6.00723 SG,D102,2/23/2006 15:30,7.48,46.8,440.08,0.03,0.0099,44.484,0.65364,3.93162,0.5873,0.00992,0.16611,0.1843
5,6.00748 SI,D102,2/27/2006 9:05,7.46,37.5,390.44,0.03,0.0099,40.96,0.57564,3.5535,0.55685,0.00992,0.15092,0.30555
5,6.00749 SI,D102,2/27/2006 20:30,7.4,30.3,319.94,0.04,0.0099,35.89,0.49476,2.85131,0.4207,0.00992,0.13034,0.30943
5,6.0075 SI,D102,2/27/2006 23:42,7.4,28.9,330.42,0.04,0.0099,32.326,0.45132,2.66409,0.40075,0.0279,0.14896,0.28033
5,6.00751 SI,D102,2/28/2006 2:03,7.18,24.3,251.66,0.07,0.05382,27.926,0.37032,1.97685,0.3318,0.48484,0.12152,0.37248
5,6.00752 SI,D102,2/28/2006 6:57,7.28,30,320.94,0.05,0.0099,36.32,0.52536,2.66708,0.46305,0.05518,0.14504,0.31331
5,6.00724 SG,D102,3/1/2006 17:15,7.27,35,350.76,0.05,0.0099,39.484,0.55104,3.10638,0.49175,0.00992,0.15827,0.03686
5,6.00725 SG,D102,3/20/2006 10:15,7.28,42,409.98,0.05,0.0099,46.888,0.6408,3.7007,0.5537,0.00992,0.18179,0.22892
5,6.01009 SI,D102,3/25/2006 8:34,7.19,41.7,370.2,0.06,0.0099,45.082,0.62604,3.43344,0.5075,0.00992,0.1764,0.12901
5,6.0101 SI,D102,3/25/2006 15:18,7.13,36.2,319.08,0.07,0.0099,40.112,0.56088,2.96723,0.43155,0.00992,0.1715,0.12125
5,6.01011 SI,D102,3/25/2006 16:26,7.07,34.6,302.2,0.09,0.0099,37.258,0.52932,2.75609,0.38605,0.00992,0.17052,0.21728
5,6.01012 SI,D102,3/26/2006 6:53,7.17,40.9,364.42,0.07,0.0099,44.234,0.63588,3.34144,0.49945,0.03906,0.18767,0.09603
5,6.0105 SG,D102,3/28/2006 10:40,6.91,35.5,299.72,0.12,0.0099,39.912,0.56088,2.8313,0.39375,0.0589,0.17052,0.291
5,6.01013 SI,D102,3/28/2006 1:14,7.13,38.3,324.2,0.07,0.01998,38.186,0.55392,2.80623,0.4039,0.0403,0.1519,0.2134
5,6.01015 SI,D102,3/28/2006 1:15,7.09,35.9,348.78,0.08,0.0099,41.27,0.5856,3.14134,0.4382,0.00992,0.16317,0.15132
5,6.01052 SG,D102,4/20/2006 9:15,7.04,31.4,331.9,0.09,0.0099,40.6,0.55296,2.84326,0.44415,0.00992,0.19894,0.1552
5,6.01016 SI,D102,4/23/2006 7:52,7.34,38.7,340.68,0.05,0.0099,39.244,0.55992,2.79726,0.4305,0,0.19698,0.11834
5,6.01017 SI,D102,4/23/2006 18:04,7.32,36.9,328.96,0.05,0.0099,39.932,0.55692,2.76621,0.4165,0.00992,0.18865,0.1843
5,6.01148 SG,D102,5/3/2006 10:15,7.11,36.5,318.4,0.08,0.0099,39.512,0.5352,2.7692,0.40285,0.0217,0.19894,0.28712
5,6.01149 SG,D102,5/17/2006 8:11,7.22,40.7,367.3,0.06,0.0099,45.622,0.61128,3.28532,0.4403,0.0217,0.18669,0.27645
5,6.02307 SG,D102,5/31/2006 8:35,7.01,59.4,409.94,0.1,0.0099,48.196,0.65076,3.48059,0.4382,0.02418,0.16219,0.26578
5,6.02308 SG,D102,6/16/2006 7:00,7.15,44.2,441.5,0.07,0.0099,48.994,0.68628,3.72071,0.4375,0.02728,0.14994,0.25802
5,6.02627 SG,D102,7/12/2006 9:30,7.19,47.9,514.62,0.06,0.0099,51.908,0.74352,4.22878,0.48475,0.03596,0.13279,0.30555
5,6.02628 SG,D102,7/23/2006 20:18,7.5,7.51,551.96,0.03,0.0099,55.002,0.78504,4.45602,0.58135,0.19716,0.21413,0.36472
5,6.02629 SG,D102,8/22/2006 15:55,7.21,55.4,564.5,0.06,0.0099,58.266,0.79296,4.71316,0.6517,0.05084,0.13279,0.29488
5,6.02646 SG,D102,9/18/2006 7:45,7.09,54.6,512.56,0.08,0.0099,58.296,0.79884,4.738,0.6566,0.00992,0.16513,0.20273
5,7.00001 SG,D102,10/2/2006 8:00,7.23,57.2,530.2,0.06,0.0099,63.816,0.85416,4.84518,0.8106,0.00992,0.15827,0.35017
5,7.00044 SG,D102,11/14/2006 10:00,7.39,58.6,543.58,0.04,0.0099,65.162,0.92028,4.87117,1.79865,0.00992,0.17248,0.31719
5,7.00056 SG,D102,11/29/2006 9:17,6.96,59.6,515.48,0.11,0.0099,61.16,0.85116,4.62208,0.8393,0.00992,0.15925,0.25026
5,7.00061 SI,D102,12/9/2006 21:38,7.27,60,518.26,0.05,0.03384,59.584,0.84132,4.47994,0.92715,0.02418,0.22246,0.4462
5,7.00062 SI,D102,12/10/2006 1:17,7.34,57.8,505.1,0.05,0.03492,58.246,0.83436,4.31779,0.931,0.06882,0.18767,0.36472
5,7.00063 SI,D102,12/10/2006 6:01,7.35,59.5,520.7,0.04,0.03492,60.712,0.86208,4.52594,0.93485,0.03472,0.1764,0.30943
5,7.00048 SG,D102,12/12/2006 9:37,7.2,61.6,490.6,0.06,0.02394,59.614,0.83832,4.27685,1.00695,0.02294,0.15827,0.42777
5,7.00038 SI,D102,12/26/2006 23:50,7.65,56.5,473.8,0.02,0.0099,54.724,0.7524,4.27294,0.78575,0.04588,0.18571,0.33174
5,7.00023 SG,D102,12/27/2006 9:40,7.63,53.4,460.28,0.02,0.0099,53.924,0.71688,4.19589,0.92785,0.03286,0.20923,0.25414
5,7.00028 SI,D102,12/27/2006 3:26,7.67,52.6,431.34,0.02,0.02304,51.55,0.69516,4.04271,0.82145,0.06076,0.19404,0.30555
5,7.00167 SI,D102,1/4/2007 11:42,7.1,50,398.86,0.08,0.03294,55.502,0.80868,4.11171,0.7196,0.04092,0.15729,0.32786
5,7.00169 SI,D102,1/4/2007 14:13,7.21,45.4,366.12,0.06,0.02592,50.052,0.73956,3.82766,0.7077,0.07688,0.15484,0.37248
5,7.0017 SI,D102,1/4/2007 16:18,7.26,45.5,358.5,0.05,0.02898,51.26,0.74448,3.92472,0.7798,0.08308,0.1764,0.31331
5,7.0018 SI,D102,1/5/2007 6:10,7.34,50.7,432.74,0.05,0.02502,56.26,0.81072,4.37598,0.8372,0.02604,0.20482,0.27257
5,7.00164 SG,D102,1/9/2007 9:15,7.25,53.1,407.78,0.06,0.03294,56.6,0.83544,4.57309,0.7966,0.00992,0.18963,0.35696
5,7.00217 SG,D102,1/25/2007 9:12,7.55,53,480.22,0.03,0.0099,58.596,0.7692,4.60805,0.71085,0.00992,0.19796,0.22504
5,7.00326 SG,D102,2/8/2007 9:20,7.32,54.2,492.14,0.05,0.02394,57.976,0.74352,4.64692,0.6734,0.00992,0.19159,0.1843
5,7.00304 SG,D102,2/10/2007 13:23,7.54,45.1,432.42,0.03,0.0099,54.204,0.7584,4.0618,0.60025,0.23622,0.16611,0.41613
5,7.00305 SI,D102,2/10/2007 13:35,7.54,44.7,425.66,0.03,0.0099,54.134,0.75732,4.04777,0.59325,0.25172,0.16611,0.46463
5,7.00306 SI,D102,2/10/2007 14:19,7.54,44.3,412.14,0.03,0.0099,52.688,0.7416,4.07468,0.6132,0.20274,0.16219,0.53835
5,7.00315 SI,D102,2/10/2007 21:04,7.5,48.2,403.62,0.03,0.0099,53.356,0.7386,4.01672,0.63175,0.09796,0.1715,0.35696
5,7.00308 SI,D102,2/10/2007 22:56,7.37,44.1,364.5,0.04,0.02088,48.376,0.68724,3.72462,0.6083,0.15624,0.16317,0.46754
5,7.00157 SI,D102,2/11/2007 4:34,7.32,34.4,,0.05,0.03996,38.874,0.56676,2.92537,0.5628,0.16988,0.18473,0.3977
5,7.00148 SG,D102,2/13/2007 9:38,7.5,48.7,337.34,0.03,0.0099,51.828,0.7248,4.25477,0.69615,0.0372,0.18571,0.25802
5,7.00356 SG,D102,2/21/2007 12:49,6.83,50.9,419.74,0.15,0.02304,54.504,0.71892,4.43785,0.6664,0.00992,0.18375,0.12125
5,7.00372 SG,D102,3/7/2007 10:15,7.51,46.6,390.82,0.03,0.02898,50.79,0.70608,3.93277,0.57645,0.00992,0.18473,0.13968
5,7.00388 SG,D102,3/20/2007 13:53,7.44,46.2,449.36,0.04,0.04194,52.866,0.70992,4.05674,0.60305,0.1488,0.22246,0.25026
5,7.0036 SI,D102,3/20/2007 17:04,7.45,45.6,363.98,0.04,0.02304,52.028,0.70212,3.83065,0.5824,0.07812,0.21854,0.22116
5,7.00103 SI,D102,3/20/2007 19:37,7.49,45.9,459.5,0.03,0.0099,52.508,0.72084,3.91759,0.58835,0.00992,0.18473,0.26869
5,7.00354 SG,D102,3/21/2007 10:07,7.27,46.4,375.5,0.05,0.02988,52.678,0.69024,4.00867,0.6041,0.00992,0.18277,0.16199
5,7.00442 SG,D102,4/3/2007 9:45,7.45,50.6,488.7,0.04,0.0099,54.464,0.74256,4.3999,0.59815,0.00992,0.18571,0.19497
5,7.0045 SG,D102,4/17/2007 12:03,7.43,53.9,500.6,0.04,0.02394,54.644,0.7356,4.49397,0.57855,0.00992,0.18277,0.17654
5,7.00393 SG,D102,5/1/2007 11:08,7.24,55,509.18,0.06,0.0099,59.664,0.77904,4.61702,0.5726,0.00992,0.16954,0.17654
5,7.00401 SG,D102,5/15/2007 10:05,7.47,57.1,519.42,0.03,0.0099,61.77,0.78504,4.78009,0.5607,0.02604,0.16513,0.20273
5,7.00541 SG,D102,5/30/2007 8:40,7.55,54.4,561.62,0.03,0.03384,64.444,0.82752,4.89624,0.5509,0.05022,0.15484,0.23959
5,7.00553 SG,D102,6/11/2007 9:34,7.39,52.7,529.14,0.04,0.027,63.796,0.85212,4.92108,0.5705,0.0651,0.16513,0.22504
5,7.00565 SG,D102,7/18/2007 11:26,7.53,60.2,586.52,0.03,0.0099,68.916,0.9084,5.38729,0.6377,0.16492,0.14994,0.31719
5,7.00575 SG,D102,8/8/2007 13:49,7.34,71.8,568.76,0.05,0.0099,67.958,0.89364,5.43743,0.64085,0.10602,0.14994,0.30264
5,7.00586 SG,D102,9/13/2007 13:02,7.52,63.3,595.9,0.03,0.0099,68.466,0.89268,5.72056,0.78575,0.02914,0.13475,0.22892
6,7.00015 SI,B200,10/1/2006 23:44,7.02,27.7,202.5,0.1,0.0099,28.374,0.33372,1.68084,1.0416,0.00992,0.39494,0.03686
6,7.00021 SI,B200,10/2/2006 1:14,7.03,28.4,226,0.09,0.01998,29.442,0.36432,1.69579,1.78675,0.1209,0.44982,0.03686
6,7.00019 SI,B200,10/2/2006 3:15,7,33,215.68,0.1,0.01998,32.158,0.4128,1.76571,2.9092,0.18414,0.49686,0.03686
6,7.00016 SI,B200,10/2/2006 4:15,6.98,38.8,207.7,0.1,0.04086,33.694,0.45816,1.88186,4.4919,0.40672,0.56938,0.03686
6,7.00017 SI,B200,10/2/2006 7:14,7.01,34.9,200.06,0.1,0.02304,32.198,0.44232,1.90992,3.90845,0.49724,0.53753,0.03686
6,7.00018 SI,B200,10/2/2006 11:14,7.06,35.5,,0.09,0.0099,33.964,0.46512,1.99893,4.3281,0.18476,0.56644,0.03686
6,7.00014 SG,B200,10/3/2006 12:25,6.79,25.7,203.38,0.16,0.0099,28.574,0.35148,1.80274,1.9439,0.00992,0.33271,0.03686
6,7.0003 SI,B200,10/10/2006 10:12,6.48,22.8,219.14,0.33,0.09882,25.69,0.30516,1.60977,0.73045,0.2542,0.38563,0.03686
6,7.00025 SI,B200,10/10/2006 14:42,6.35,30.7,203.24,0.45,0.09684,27.806,0.36732,1.6537,2.5284,0.8742,0.55713,0.03686
6,7.00024 SG,B200,10/11/2006 9:41,6.29,24,206.8,0.51,0.02394,26.358,0.32976,1.6928,1.51725,0.05022,0.41601,0.03686
6,7.00027 SI,B200,10/11/2006 1:12,6.41,26.1,202.26,0.39,0.0099,27.246,0.35748,1.72086,1.8452,0.33604,0.47628,0.03686
6,7.00047 SG,B200,11/14/2006 14:37,6.83,31,202.3,0.15,0.0099,30.222,0.44436,1.97593,3.87485,0.00992,0.54978,0.03686
6,7.00049 SG,B200,11/29/2006 13:45,6.77,21.5,220.66,0.17,0.0099,25.45,0.30312,1.64266,0.40285,0.06076,0.38857,0.03686
6,7.0007 SG,B200,12/12/2006 14:01,6.43,19.6,215.06,0.37,0.027,24.292,0.2982,1.54077,0.37625,0.08308,0.36946,0.03686
6,7.00144 SG,B200,12/28/2006 14:04,6.58,21.1,,0.26,0.02088,24.582,0.29232,1.58861,0.31605,0.06572,0.35182,0.03686
6,7.0024 SG,B200,1/23/2007 11:30,7.04,20.2,,0.09,0.02592,24.982,0.32688,1.65968,0.4088,0.09796,0.39151,0.1552
6,7.00201 SG,B200,2/7/2007 13:05,7,17.8,,0.1,0.02988,23.314,0.2952,1.55664,0.301,0.05022,0.35084,0.03686
6,7.00328 SG,B200,2/20/2007 13:26,7.07,17.3,,0.09,0.02304,20.68,0.25572,1.43865,0.29225,0.0341,0.35721,0.03686
6,7.00109 SG,B200,3/6/2007 11:19,6.67,20.1,211.9,0.21,0.0099,22.456,0.29028,1.44463,0.2765,0.08122,0.34153,0.03686
6,7.00357 SG,B200,3/22/2007 11:12,6.83,16.52,,0.15,0.02394,16.368,0.2232,1.11044,0.25165,0.05022,0.3185,0.03686
6,7.00431 SG,B200,4/4/2007 10:50,6.67,15.31,,0.21,0.0099,15.77,0.19452,1.02948,0.2282,0.0372,0.31017,0.03686
6,7.00478 SG,B200,4/19/2007 11:10,6.48,16.71,,0.33,0.0279,16.088,0.21924,1.13252,0.22995,0.00992,0.31115,0.03686
6,7.00427 SG,B200,5/1/2007 10:50,NA,NA,,,0.0099,16.558,0.19656,1.06743,0.2142,0.00992,0.28959,0.03686
6,7.00399 SG,B200,5/14/2007 10:54,6.92,16.8,,0.12,0.0099,18.484,0.23004,1.17346,0.1925,0.00992,0.27832,0.03686
6,7.00545 SG,B200,5/30/2007 11:57,7.12,19.8,,0.08,0.02592,21.02,0.25776,1.34366,0.18375,0.00992,0.2744,0.03686
6,7.00559 SG,B200,6/12/2007 10:51,6.58,19.9,,0.26,0.03492,21.958,0.2706,1.39058,0.19635,0.00992,0.27538,0.03686
6,7.00562 SG,B200,7/18/2007 9:18,7.17,20.8,,0.07,0.0099,27.088,0.31104,1.55871,0.21735,0.00992,0.34594,0.03686
6,7.00584 SG,B200,9/13/2007 9:34,6.95,23.8,,0.11,0.0099,29.882,0.3258,1.75674,0.3563,0.00992,0.43169,0.03686
7,3.08841 SG,B201,10/16/2003 13:51,7.47,15.4,100,0.03,0.0099,36.558,0.35652,1.62265,0.2814,0.00992,0.25186,0.03686
7,3.08842 SG,B201,10/29/2003 8:30,7.21,13.3,239.8,0.06,0.0099,35.59,0.3426,1.63277,0.1855,0.00992,0.25186,0.03686
7,3.08843 SG,B201,11/5/2003 11:15,7.42,14.4,100,0.04,0.0099,31.638,0.34956,1.65669,1.59845,0.00992,0.27244,0.03686
7,3.0882 SI,B201,11/8/2003 20:36,6.37,4.8,346.74,0.43,0.0099,9.412,0.12348,0.17917,1.6387,0.24428,0.26705,0.03686
7,3.08815 SI,B201,11/9/2003 14:36,6.89,17.4,100,0.13,0.0099,24.292,0.4404,1.81286,4.8482,0.29512,0.47432,0.03686
7,3.08844 SG,B201,11/25/2003 14:47,7.29,11.3,202,0.05,0.0099,26.998,0.28236,1.49362,0.41475,0.00992,0.22932,0.03686
7,3.08845 SG,B201,12/7/2003 13:05,7.02,9.9,100,0.1,0.0099,19.492,0.27456,1.37057,0.69895,0.15624,0.24059,0.03686
7,3.08846 SG,B201,12/7/2003 13:45,6.91,14.4,100,0.12,0.0099,23.214,1.56708,6.22265,1.23795,0.36022,0.68453,0.03686
7,3.08719 SI,B201,12/7/2003 0:33,6.55,18.6,100,0.28,0.23742,21.058,0.27252,1.53571,0.6741,0.0868,0.21315,0.03686
7,3.0872 SI,B201,12/7/2003 4:36,6.64,18.5,,0.23,0.18864,18.904,0.28536,1.4996,0.8253,0.26598,0.26215,0.03686
7,3.08721 SI,B201,12/7/2003 7:02,6.65,18.2,,0.22,0.16272,19.002,0.29028,1.53663,0.9842,0.31,0.31115,0.03686
7,3.08722 SI,B201,12/7/2003 11:34,6.67,19.4,100,0.21,0.20862,21.108,0.30312,1.56262,0.86485,0.22196,0.27342,0.03686
7,3.08847 SG,B201,12/10/2003 11:50,7.05,9.3,246.2,0.09,0.0099,23.344,0.2676,1.41059,0.34545,0.0279,0.22834,0.03686
7,4.01945 SG,B201,12/23/2003 11:20,6.73,12.7,283.96,0.19,0.0099,19.012,0.24984,1.38759,0.2065,0.00992,0.21854,0.03686
7,4.01946 SG,B201,12/31/2003 11:20,6.64,12,100,0.23,0.0099,19.122,0.27948,1.35263,0.1995,0.00992,0.20629,0.03686
7,4.01947 SG,B201,1/16/2004 13:30,6.86,12.1,257.2,0.14,0.0099,20.31,0.28536,1.36459,0.18445,0.00992,0.20384,0.03686
7,4.02886 SG,B201,2/2/2004 13:45,6.57,13.5,100,0.27,0.0099,23.854,0.30312,1.40852,0.2072,0.00992,0.23667,0.03686
7,4.0375 SI,B201,2/16/2004 5:26,6.61,19.6,347.9,0.25,0.24552,24.852,0.34068,1.81976,0.3661,0.0403,0.27244,0.03686
7,4.02887 SG,B201,2/17/2004 12:15,6.53,11.9,217.68,0.3,0.0099,20.81,0.29124,1.34159,0.1995,0.00992,0.2009,0.03686
7,4.03749 SI,B201,2/25/2004 21:29,6.5,20.6,317.76,0.32,0.39312,26.168,0.35544,1.73374,0.3297,0.0589,0.30086,0.03686
7,4.03742 SG,B201,3/3/2004 11:40,6.39,17.4,100,0.41,0.0099,25.24,0.33372,1.46464,0.23905,0.00992,0.23765,0.03686
7,5.05225 SG,B201,3/11/2004 14:30,NA,NA,100,,0.0099,21.298,0.315,1.26753,0.2674,0.0403,0.23079,0.03686
7,4.03743 SG,B201,3/16/2004 16:00,6.94,17.5,226.92,0.11,0.0099,17.096,0.26172,1.03845,0.22295,0.05828,0.1715,0.03686
7,4.03751 SI,B201,3/20/2004 4:01,6.74,18.2,264.56,0.18,0.0459,18.584,0.26952,1.13942,0.2891,0.06882,0.21707,0.03686
7,4.03752 SI,B201,3/20/2004 19:09,6.64,15.8,253.14,0.23,0.04194,16.178,0.23892,0.9775,0.21315,0.0713,0.18277,0.03686
7,5.05278 SI,B201,3/22/2004 6:44,NA,NA,100,,0.04698,19.072,0.27744,1.2006,0.2625,0.06014,0.20629,0.03686
7,5.0528 SI,B201,3/22/2004 18:19,NA,NA,100,,0.10386,17.596,0.2538,1.05938,0.2261,0.06882,0.18571,0.03686
7,5.05227 SG,B201,3/24/2004 11:45,NA,NA,100,,0.0099,18.464,0.25872,1.12746,0.24885,0.03596,0.21952,0.03686
7,4.04452 SI,B201,4/2/2004 11:52,6.32,19.2,,0.48,0.06084,17.146,0.22608,1.06536,0.2212,0.0403,0.22344,0.03686
7,4.04451 SI,B201,4/3/2004 3:21,6.82,19,100,0.15,0.04788,20.19,0.27252,1.17852,0.25655,0.06572,0.25627,0.03686
7,4.04454 SG,B201,4/13/2004 14:23,NA,NA,,,0.0099,19.162,0.24,1.16955,0.2142,0.04712,0.21707,0.03686
7,4.04453 SI,B201,4/16/2004 22:17,6.53,18.2,100,0.3,0.04392,20.99,0.27348,1.24062,0.50155,0.02976,0.24304,0.03686
7,4.04455 SG,B201,4/21/2004 11:15,6.13,17.5,,0.74,0.0099,19.332,0.23496,1.22544,0.1974,0.02294,0.23961,0.03686
7,5.00317 SI,B201,4/24/2004 15:16,6.7,18.9,100,0.2,0.03798,19.822,0.24,1.28961,0.2191,0.10912,0.22442,0.03686
7,5.00321 SG,B201,4/28/2004 10:10,6.22,19.7,100,0.6,0.0099,19.442,0.2508,1.40967,0.28525,0.05084,0.18179,0.03686
7,5.00319 SI,B201,5/4/2004 16:10,6.88,21.1,100,0.13,0.1008,26,0.30312,1.56262,0.4116,0.03782,0.22442,0.03686
7,5.00322 SG,B201,5/5/2004 11:50,6.33,19.1,,0.47,0.0099,21.948,0.25872,1.42163,0.1904,0.00992,0.16954,0.03686
7,5.00318 SI,B201,5/5/2004 9:41,6.53,19.1,229.64,0.3,0.08784,23.224,0.27852,1.43359,0.2863,0.0217,0.16121,0.03686
7,5.0032 SI,B201,5/10/2004 7:43,NA,NA,208.5,,0.08478,23.854,0.2952,1.43267,0.21315,0.00992,0.16611,0.03686
7,5.00323 SG,B201,5/11/2004 16:45,NA,NA,344.56,,0.0099,23.894,0.27948,1.4306,0.17465,0.00992,0.17836,0.03686
7,5.00324 SG,B201,5/20/2004 11:30,6.33,15.1,225.5,0.47,0.0099,23.884,0.27456,1.41059,0.2093,0.00992,0.15827,0.03686
7,5.00325 SG,B201,5/26/2004 13:33,6.48,16,278.4,0.33,0.0099,25.87,0.27948,1.45153,0.168,0.00992,0.17738,0.03686
7,5.00326 SG,B201,6/9/2004 15:30,NA,NA,294.46,,0.0099,30.37,0.33768,1.49868,0.1491,0.00992,0.2009,0.03686
7,5.00327 SG,B201,6/22/2004 13:30,6.47,23.3,319.66,0.34,0.0099,33.574,0.34656,1.48856,0.1876,0.00992,0.25382,0.03686
7,5.0039 SG,B201,7/9/2004 12:45,6.57,26.8,326.5,0.27,0.0099,34.582,0.35052,1.37057,0.17885,0.00992,0.24794,0.03686
7,5.00328 SG,B201,7/26/2004 9:10,NA,NA,434.76,,0.0099,42.428,0.41568,1.69372,0.26075,0.00992,0.29596,0.03686
7,5.00391 SG,B201,8/12/2004 11:55,6.5,30.8,381.58,0.32,0.0099,41.598,0.39396,1.53962,0.34965,0.00992,0.3724,0.03686
7,5.00392 SG,B201,9/1/2004 12:05,6.53,30.1,357.12,0.3,0.0099,39.802,0.3822,1.58769,0.41755,0.00992,0.38171,0.03686
7,5.00393 SG,B201,9/30/2004 14:00,6.55,26,306.7,0.28,0.0099,34.154,0.33768,1.62173,0.3633,0.00992,0.31115,0.03686
7,5.00004 SI,B201,10/17/2004 3:31,6.5,105.2,100,0.32,0.02592,37.636,0.84036,3.02128,14.44905,0.74896,1.03145,0.03686
7,5.00003 SI,B201,10/17/2004 9:58,6.6,70.5,100,0.25,0.0099,37.916,0.79692,2.81221,9.57705,0.57722,0.5782,0.03686
7,5.00001 SG,B201,10/19/2004 10:20,6.44,41.6,100,0.36,0.0099,28.394,0.4206,1.95293,2.94105,0.04898,0.2499,0.03686
7,5.00005 SI,B201,10/19/2004 20:08,6.44,22.4,100,0.36,0.0099,15.68,0.30708,1.26362,1.8571,0.26908,0.36603,0.03686
7,5.00002 SG,B201,10/21/2004 14:20,6.2,22.8,100,0.63,0.0099,23.614,0.34656,1.63461,1.64675,0.05394,0.26215,0.03686
7,5.00022 SI,B201,10/24/2004 20:55,NA,NA,100,,0.02088,17.974,0.27156,1.35562,0.73255,0.17484,0.24059,0.03686
7,5.0002 SG,B201,10/26/2004 10:40,NA,NA,100,,0.0099,23.664,0.2952,1.46073,0.5915,0.11222,0.32536,0.03686
7,5.00466 SI,B201,11/7/2004 20:27,6.71,23.1,100,0.19,0.04284,21.558,0.2874,1.44256,0.6692,0.04774,0.26852,0.03686
7,5.00469 SG,B201,11/9/2004 16:45,NA,22.8,100,,0.0099,19.612,0.25968,1.34458,0.29015,0.00992,0.20825,0.03686
7,5.00021 SG,B201,11/23/2004 14:15,6.41,21.7,100,0.39,0.09774,26.988,0.31992,1.5847,0.3465,0.00992,0.26509,0.03686
7,5.0031 SG,B201,12/8/2004 15:05,6.53,46,100,0.3,0.0099,29.742,0.36732,1.64979,0.2331,0.00992,0.27146,0.03686
7,5.00312 SG,B201,12/22/2004 12:14,6.33,19.1,100,0.47,0.03798,26.468,0.32688,1.55273,0.14805,0.00992,0.23471,0.03686
7,5.03716 SG,B201,1/5/2005 12:20,6.19,26.3,100,0.65,0.0099,28.914,0.3792,1.73972,0.29505,0.00992,0.20286,0.03686
7,5.0372 SG,B201,1/20/2005 16:00,6.03,20.6,100,0.93,0.0099,26.958,0.40584,1.46372,0.22715,0.02418,0.21021,0.03686
7,5.03741 SG,B201,2/8/2005 15:00,6.27,22.5,100,0.54,0.0099,29.682,0.42564,1.52858,0.2331,0.00992,0.22344,0.03686
7,5.03726 SG,B201,2/17/2005 14:15,6.12,22.6,100,0.76,0.0099,27.078,0.40584,1.40162,0.23975,0.02294,0.23275,0.03686
7,5.03777 SG,B201,3/8/2005 14:45,5.09,19.6,100,8.13,0.0099,26.398,0.3762,1.35562,0.2912,0.06572,0.22344,0.03686
7,5.03778 SG,B201,3/16/2005 11:15,5.88,18.78,100,1.32,0.0099,27.386,0.35352,1.2535,0.2499,0.01984,0.22344,0.03686
7,5.03788 SI,B201,3/22/2005 19:03,6.4,30,100,0.4,0.25542,28.624,0.45624,1.33055,0.39095,0.31496,0.3675,0.03686
7,5.03789 SI,B201,3/23/2005 1:00,6.9,26.48,100,0.13,0.22446,26.588,0.4236,1.24545,0.3948,0.1922,0.28959,0.03686
7,5.03779 SG,B201,3/30/2005 12:15,5.51,18.08,100,3.09,0.1566,29.532,0.39504,1.62265,0.42945,0.40176,0.45913,0.03686
7,5.0378 SG,B201,4/6/2005 15:50,6.15,21.7,100,0.71,0.0099,21.928,0.32784,1.1776,0.55195,0.07316,0.28861,0.03686
7,5.04087 SG,B201,4/13/2005 13:03,6.28,19,100,0.52,0.0099,24.004,0.33768,1.19347,0.2814,0.02418,0.24598,0.03686
7,5.04126 SI,B201,4/16/2005 20:32,6.59,607,,0.26,0.07776,20.94,0.2508,1.08353,0,0.08618,0.20188,0.03686
7,5.04086 SG,B201,4/20/2005 11:40,6.14,19.2,,0.72,0.0099,22.676,0.32196,1.14839,0.3059,0.00992,0.23765,0.03686
7,5.04127 SI,B201,4/23/2005 17:30,6.4,18.11,,0.4,0.0099,21.208,0.29724,1.0925,0.34055,0.00992,0.28861,0.37248
7,5.04128 SI,B201,4/26/2005 6:55,6.2,17.6,,0.63,0.0099,22.296,0.31308,1.22245,0.3752,0.00992,0.30625,0.03686
7,5.04099 SG,B201,4/27/2005 10:10,5.85,16.9,100,1.41,0.0099,21.038,0.29724,1.08238,0.35245,0.00992,0.22442,0.03686
7,5.05281 SI,B201,5/1/2005 11:06,6.68,19.29,100,0.21,0.0099,18.094,0.27552,1.12355,0.25375,0.02604,0.21707,0.03686
7,5.05282 SI,B201,5/1/2005 17:36,6.69,16.5,100,0.2,0.02304,17.466,0.26664,1.05156,0.22505,0.05208,0.24794,0.03686
7,5.05228 SG,B201,5/3/2005 14:30,6.1,17.3,100,0.79,0.0099,16.148,0.23496,0.94737,0.2261,0.02108,0.2254,0.03686
